"X","name","essround","proddate","cntry","netusoft","netustm","trstprl","trstplc","trstprt","trstep","trstun","freehms","euftf","atchctr","atcherp","rlgdgr","rlgatnd","pray","vteurmmb","vteubcmb","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","T_EUandUN","T_DOMEST","T_PATRIOT","V_EXCITE","V_MATERIA","V_AUTONOM","V_RELIGION","V_GROUP","IT_FREQ","IT_TIME"
28701,"ESS9e03_1",9,"17.02.2021","RS",4,120,0,0,0,0,0,4,3,5,5,4,5,7,NA,33,2,3,2,2,2,5,3,3,3,5,2,3,1,3,3,3,2,2,2,3,2,0,2.5,4.5,4.833333,4.428571,3.375,4.928571,9,120
28702,"ESS9e03_1",9,"17.02.2021","RS",5,180,2,7,0,4,4,2,8,9,9,5,6,7,NA,1,2,3,2,2,2,4,2,3,2,1,1,2,2,3,3,3,1,1,3,1,5.4,1,8,5.5,5.166667,5.571429,3.125,5.214286,10.5,180
28703,"ESS9e03_1",9,"17.02.2021","RS",1,NA,8,10,7,8,9,3,7,4,4,3,6,1,NA,1,1,NA,4,1,1,NA,2,NA,4,1,3,1,1,3,2,1,1,1,5,3,6,7.5,7,4.166667,6.5,5.916667,3.625,5.5,NA,NA
28704,"ESS9e03_1",9,"17.02.2021","RS",5,600,2,3,0,1,2,2,2,5,5,6,6,6,NA,55,2,2,4,3,1,5,5,3,1,1,4,4,1,1,5,5,1,1,4,1,2.5,1,4,6.5,4.5,5.285714,3.375,3.928571,10.5,NA
28705,"ESS9e03_1",9,"17.02.2021","RS",3,NA,4,3,6,6,7,5,8,10,9,7,5,6,NA,1,2,1,2,1,3,5,4,5,5,2,2,2,3,2,2,1,1,2,1,3,6.4,5,6.5,4.166667,6.166667,4.285714,4.625,5.071429,7.5,NA
28706,"ESS9e03_1",9,"17.02.2021","RS",1,NA,7,5,5,2,2,4,3,10,0,10,5,1,NA,2,4,5,2,2,3,2,2,2,4,2,2,4,2,5,2,2,2,2,2,4,2.4,6,7.5,3.166667,3.833333,4.714286,6.375,5.5,NA,NA
28707,"ESS9e03_1",9,"17.02.2021","RS",1,NA,9,7,8,7,6,NA,10,10,5,10,6,2,NA,1,4,4,3,3,4,3,6,4,3,3,5,3,5,5,3,4,4,4,4,3,6,8.5,8.5,3.833333,4.166667,3.333333,5.375,3.642857,NA,NA
28708,"ESS9e03_1",9,"17.02.2021","RS",4,120,5,5,5,6,6,2,5,0,0,6,4,6,NA,NA,3,5,3,5,1,4,4,1,3,4,2,4,1,4,1,6,1,1,3,3,4.25,5,2.5,4.166667,2.833333,5.142857,4.125,4.928571,9,120
28709,"ESS9e03_1",9,"17.02.2021","RS",2,NA,0,2,0,0,0,5,0,10,0,10,5,1,NA,2,3,5,1,1,2,5,5,5,4,3,2,3,1,5,4,NA,1,3,1,3,1,0,6,3.5,4.5,4,6.625,4.833333,6,NA
28710,"ESS9e03_1",9,"17.02.2021","RS",2,NA,5,5,5,5,5,2,NA,10,5,5,6,6,NA,NA,NA,6,1,5,1,5,1,1,2,2,1,3,1,3,1,4,1,1,1,3,5,5,7.5,4.833333,2.833333,6.083333,3.875,5.5,6,NA
28711,"ESS9e03_1",9,"17.02.2021","RS",1,NA,4,5,0,1,3,5,6,9,3,6,5,5,NA,1,6,6,4,3,1,2,2,1,4,4,1,5,2,6,2,4,2,1,2,6,3,2,7,2.166667,2.833333,4.428571,4.375,5.214286,NA,NA
28712,"ESS9e03_1",9,"17.02.2021","RS",1,NA,7,7,5,3,1,4,2,10,0,7,7,7,NA,1,2,5,2,5,2,2,2,2,5,5,2,5,2,5,2,5,2,2,2,5,1.6,6,8.5,2.5,2.5,4.714286,3.625,5.071429,NA,NA
28713,"ESS9e03_1",9,"17.02.2021","RS",2,NA,3,1,0,1,10,4,10,10,5,5,7,7,NA,2,1,5,2,5,2,5,1,4,5,1,1,5,1,6,3,5,1,1,3,3,6.2,1.5,5.5,2.833333,2.5,5.428571,2.875,4.928571,6,NA
28714,"ESS9e03_1",9,"17.02.2021","RS",5,720,1,3,0,3,3,3,NA,8,0,0,7,7,NA,NA,3,6,1,6,2,5,2,1,6,4,1,5,6,6,1,6,1,1,6,3,2,0.5,5.5,2.5,1.833333,5.142857,0.875,4.5,10.5,NA
28715,"ESS9e03_1",9,"17.02.2021","RS",1,NA,0,0,0,4,0,3,NA,10,0,6,5,1,NA,2,3,4,5,3,2,6,2,4,3,3,3,3,4,4,4,4,5,4,4,3,2.25,0,5,4.166667,4.166667,4.285714,4.875,3.214286,NA,NA
28716,"ESS9e03_1",9,"17.02.2021","RS",5,45,5,6,0,0,0,1,0,10,0,10,5,2,NA,2,2,4,2,2,1,1,1,1,4,1,2,3,1,1,1,1,2,1,1,2,1,2.5,8,5.166667,4.5,6.142857,6.375,6.214286,10.5,45
28717,"ESS9e03_1",9,"17.02.2021","RS",1,NA,2,0,0,0,0,4,1,10,0,10,3,1,NA,1,3,5,1,3,1,5,2,3,5,1,1,3,3,4,1,5,2,3,2,5,0.6,1,5,2.833333,3.833333,5.142857,6.875,4.785714,NA,NA
28718,"ESS9e03_1",9,"17.02.2021","RS",4,180,5,5,5,4,3,2,NA,10,2,7,5,5,NA,NA,1,5,1,2,2,2,2,5,3,1,1,2,1,1,1,2,2,2,1,1,3,5,7.5,5.833333,4.5,5.285714,4.875,6.071429,9,180
28719,"ESS9e03_1",9,"17.02.2021","RS",2,NA,2,6,2,3,5,2,5,8,2,2,6,7,NA,1,2,6,1,1,1,3,2,1,3,4,2,2,3,5,2,2,2,2,2,5,3.4,2,7,3.166667,4.5,5.428571,2.625,5.357143,6,NA
28720,"ESS9e03_1",9,"17.02.2021","RS",1,NA,5,5,5,5,5,2,10,10,4,5,4,5,NA,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5.2,5,7.5,4.5,4.5,4.571429,4.125,4.5,NA,NA
28721,"ESS9e03_1",9,"17.02.2021","RS",1,NA,3,8,5,5,4,5,0,10,5,10,6,5,NA,NA,4,4,4,4,1,1,1,1,5,1,2,1,1,5,1,1,1,1,1,5,3.5,4,9,2.5,4.5,5.428571,5.375,5.928571,NA,NA
28722,"ESS9e03_1",9,"17.02.2021","RS",2,NA,8,10,0,NA,9,5,10,10,0,5,7,7,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,5.25,4,10,4.833333,6.5,5.857143,3.375,6.5,6,NA
28723,"ESS9e03_1",9,"17.02.2021","RS",2,NA,5,5,5,5,5,3,5,6,4,0,6,6,NA,55,4,5,4,5,2,4,2,4,5,3,2,5,2,5,3,5,2,2,4,5,4.75,5,5.5,2.5,2.5,4.571429,1.875,4.357143,6,NA
28724,"ESS9e03_1",9,"17.02.2021","RS",1,NA,8,5,5,5,5,4,8,9,0,10,6,1,NA,1,5,4,2,2,2,1,2,1,2,2,2,3,1,2,2,2,2,2,1,2,4,6.5,7,5.5,4.5,4.857143,6.375,5.785714,NA,NA
28725,"ESS9e03_1",9,"17.02.2021","RS",5,300,5,3,0,0,0,5,5,10,0,7,5,3,NA,1,3,5,3,1,2,5,3,6,1,1,3,1,3,1,2,1,1,3,3,1,1.4,2.5,6.5,6.5,5.166667,4.428571,4.875,4.642857,10.5,300
28726,"ESS9e03_1",9,"17.02.2021","RS",5,360,0,10,0,0,10,3,0,3,1,3,6,6,NA,2,4,6,1,1,1,4,2,4,1,3,3,2,4,5,5,5,1,2,4,1,3.2,0,6.5,5.166667,4.5,4.857143,2.625,4.071429,10.5,360
28727,"ESS9e03_1",9,"17.02.2021","RS",1,NA,4,5,0,0,0,5,0,10,0,8,5,1,NA,2,2,5,1,1,2,2,1,2,5,2,1,2,2,5,2,5,1,2,1,2,1,2,7.5,3.5,4.833333,5.285714,6.125,5.357143,NA,NA
28728,"ESS9e03_1",9,"17.02.2021","RS",5,600,NA,10,0,5,9,3,7,4,4,7,5,NA,NA,1,1,3,3,2,2,2,2,3,2,2,1,2,2,4,1,2,2,1,4,3,5.4,0,7,4.5,5.166667,5.285714,4.5,5.785714,10.5,NA
28729,"ESS9e03_1",9,"17.02.2021","RS",5,60,4,5,NA,4,8,3,5,7,6,5,5,1,NA,2,2,5,2,4,3,4,5,4,2,2,3,5,2,2,3,2,1,5,2,2,5.6,4,6,5.5,2.833333,4.571429,5.125,4.5,10.5,60
28730,"ESS9e03_1",9,"17.02.2021","RS",1,NA,6,9,8,0,0,5,10,10,0,10,4,4,NA,NA,6,6,1,3,1,1,1,1,6,6,1,1,1,6,1,1,1,1,1,6,2.5,7,9.5,1.5,4.166667,4.428571,6.125,6.5,NA,NA
28731,"ESS9e03_1",9,"17.02.2021","RS",5,60,6,6,6,7,8,4,8,6,6,6,4,4,NA,1,1,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,6.2,6,6,3.5,3.833333,3.857143,4.375,3.5,10.5,60
28732,"ESS9e03_1",9,"17.02.2021","RS",5,120,2,2,0,0,0,2,0,7,7,3,5,7,NA,2,2,4,2,5,2,3,3,3,3,3,2,3,2,4,3,5,2,1,5,4,2.4,1,4.5,3.833333,3.5,5,2.375,4.928571,10.5,120
28733,"ESS9e03_1",9,"17.02.2021","RS",5,90,7,5,3,7,7,5,10,4,10,8,5,6,NA,1,1,5,3,2,2,1,1,4,6,2,1,4,1,4,2,5,2,1,2,6,7.2,5,4.5,2.166667,3.833333,5,4.625,5.5,10.5,90
28734,"ESS9e03_1",9,"17.02.2021","RS",5,180,5,4,5,0,0,5,10,7,0,5,5,6,NA,1,2,6,2,2,2,NA,2,2,3,2,2,3,1,4,3,2,2,1,3,2,2.4,5,5.5,4.5,3.833333,5,3.625,5.666667,10.5,180
28735,"ESS9e03_1",9,"17.02.2021","RS",5,60,4,4,0,5,5,4,5,0,0,10,3,1,NA,2,3,4,6,2,1,6,2,3,2,1,1,1,1,3,6,3,2,2,2,3,4,2,2,4.833333,5.166667,5.142857,6.875,3.928571,10.5,60
28736,"ESS9e03_1",9,"17.02.2021","RS",1,NA,8,8,NA,0,NA,NA,0,10,0,10,5,1,NA,2,5,6,2,2,2,1,4,2,NA,2,3,2,2,NA,2,3,1,1,1,6,1.25,8,9,1.5,4.166667,4.833333,6.625,5.5,NA,NA
28737,"ESS9e03_1",9,"17.02.2021","RS",4,60,0,2,0,1,2,5,0,1,5,0,6,5,NA,2,3,6,2,4,1,2,2,2,5,4,2,3,2,5,2,3,2,1,2,2,2.6,0,1.5,3.5,3.166667,4.714286,2.625,5.5,9,60
28738,"ESS9e03_1",9,"17.02.2021","RS",1,NA,4,5,2,0,0,5,0,10,0,10,5,4,NA,2,5,5,2,5,1,1,2,2,4,5,1,2,2,2,2,4,1,3,1,2,1,3,7.5,4.833333,3.5,4.428571,5.875,5.357143,NA,NA
28739,"ESS9e03_1",9,"17.02.2021","RS",5,30,0,2,0,0,0,4,0,10,2,2,5,6,NA,2,3,6,1,2,1,1,1,1,2,1,2,2,2,6,2,1,1,1,1,1,1.4,0,6,4.5,4.166667,5.714286,3.375,6.071429,10.5,30
28740,"ESS9e03_1",9,"17.02.2021","RS",5,330,5,9,9,8,6,2,0,10,10,0,7,7,NA,55,2,4,1,5,1,2,2,2,4,3,2,5,1,5,2,2,2,1,1,3,6,7,9.5,3.5,2.833333,5.428571,2.125,5.928571,10.5,330
28741,"ESS9e03_1",9,"17.02.2021","RS",1,NA,8,10,10,0,0,4,10,2,10,10,4,4,NA,1,4,2,2,2,2,2,2,2,5,3,2,2,2,2,2,2,2,2,5,5,4.4,9,6,3.5,5.5,4.714286,5.125,5.5,NA,NA
28742,"ESS9e03_1",9,"17.02.2021","RS",4,90,8,7,2,0,2,4,2,10,5,6,3,3,NA,1,2,5,2,5,2,2,2,5,6,4,1,4,2,5,2,5,2,1,2,5,2.2,5,8.5,2.166667,2.833333,4.428571,5.375,5.357143,9,90
28743,"ESS9e03_1",9,"17.02.2021","RS",1,NA,5,3,8,4,4,5,8,10,5,4,6,7,NA,1,2,3,1,2,2,2,2,2,3,1,1,1,1,1,1,1,1,2,2,2,4.6,6.5,6.5,5.5,5.5,5.285714,3.125,6.214286,NA,NA
28744,"ESS9e03_1",9,"17.02.2021","RS",4,60,7,8,5,4,4,4,3,10,0,6,4,3,NA,2,1,5,2,3,2,1,2,2,6,3,1,3,2,6,1,4,2,2,2,6,3.2,6,9,1.5,3.833333,5.142857,5.125,5.642857,9,60
28745,"ESS9e03_1",9,"17.02.2021","RS",5,60,5,1,6,0,3,2,4,10,2,7,7,1,NA,2,2,5,3,5,2,2,2,2,5,2,2,2,2,5,2,3,2,2,2,3,2.8,5.5,5.5,3.166667,3.5,5.428571,5.125,5.214286,10.5,60
28746,"ESS9e03_1",9,"17.02.2021","RS",1,NA,6,0,0,0,0,5,0,10,0,10,5,6,NA,2,2,5,4,3,1,2,2,2,4,2,2,2,1,5,3,3,4,1,1,5,1,3,5,2.833333,4.166667,4.857143,5.375,5.214286,NA,NA
28747,"ESS9e03_1",9,"17.02.2021","RS",5,60,3,3,0,0,0,2,5,8,8,6,4,2,NA,2,5,5,2,5,2,2,2,5,5,4,4,5,2,4,3,5,1,1,2,2,3.6,1.5,5.5,3.833333,2.5,4.428571,5.375,4.785714,10.5,60
28748,"ESS9e03_1",9,"17.02.2021","RS",5,90,3,5,0,6,1,2,5,4,4,5,5,7,NA,1,1,5,3,2,2,4,3,2,2,2,3,2,3,3,3,5,1,1,3,2,3.6,1.5,4.5,5.166667,4.5,5.571429,3.375,4.357143,10.5,90
28749,"ESS9e03_1",9,"17.02.2021","RS",1,NA,3,3,3,3,3,2,0,6,2,0,6,7,NA,33,1,3,1,2,2,5,5,5,6,3,2,3,2,3,2,2,1,1,1,1,2,3,4.5,4.166667,4.833333,4.714286,2.375,5.357143,NA,NA
28750,"ESS9e03_1",9,"17.02.2021","RS",5,240,8,4,6,0,1,2,2,9,8,3,5,6,NA,NA,1,3,3,1,2,5,2,5,5,1,2,1,1,4,6,4,2,2,4,5,2.75,7,6.5,2.833333,5.833333,5.285714,2.875,4.214286,10.5,240
28751,"ESS9e03_1",9,"17.02.2021","RS",1,NA,0,2,0,1,2,4,4,6,4,8,3,1,NA,1,2,5,2,2,1,2,2,2,2,2,1,3,1,5,2,2,1,1,1,2,2.6,0,4,4.5,4.166667,5.428571,6.625,5.928571,NA,NA
28752,"ESS9e03_1",9,"17.02.2021","RS",3,NA,3,3,0,4,4,3,5,6,5,5,4,3,NA,1,3,3,3,3,2,3,3,3,4,2,2,2,2,4,4,4,3,3,3,4,4,1.5,4.5,3.5,4.833333,4.714286,4.625,4.5,7.5,NA
28753,"ESS9e03_1",9,"17.02.2021","RS",5,300,1,2,0,10,9,2,10,7,10,2,7,6,NA,1,2,2,3,2,1,4,2,5,1,2,2,2,2,5,5,3,2,3,5,2,8.2,0.5,4.5,4.833333,5.5,5.142857,1.875,4.357143,10.5,300
28754,"ESS9e03_1",9,"17.02.2021","RS",5,360,7,4,4,4,7,NA,4,0,5,3,5,3,NA,NA,1,4,5,4,NA,2,6,1,3,4,3,4,6,1,1,5,6,3,6,1,5,5.5,2,5.833333,3.5,3.9,3.125,3.928571,10.5,360
28755,"ESS9e03_1",9,"17.02.2021","RS",5,180,0,0,0,0,0,4,8,7,5,5,7,7,NA,2,1,2,1,1,1,2,1,3,1,1,1,1,1,1,2,1,1,2,2,1,3.6,0,3.5,6.5,6.166667,5.714286,3.125,6.071429,10.5,180
28756,"ESS9e03_1",9,"17.02.2021","RS",5,150,0,6,0,8,7,3,10,10,10,7,5,1,NA,1,1,3,1,1,1,2,5,1,1,1,1,1,1,5,1,5,1,1,1,3,7.4,0,8,4.5,5.833333,5.571429,5.875,5.785714,10.5,150
28757,"ESS9e03_1",9,"17.02.2021","RS",2,NA,0,3,0,0,0,4,NA,10,2,10,5,1,NA,NA,3,6,1,1,1,2,3,3,6,2,1,5,1,6,1,5,1,1,1,6,0.6666667,0,6.5,1.5,3.5,5,6.625,5.785714,6,NA
28758,"ESS9e03_1",9,"17.02.2021","RS",2,NA,2,8,6,NA,0,2,3,10,6,0,6,7,NA,NA,3,3,4,4,4,2,2,5,5,3,3,3,NA,NA,2,2,2,2,3,6,3,4,9,2,4.166667,4.428571,1.875,5,6,NA
28759,"ESS9e03_1",9,"17.02.2021","RS",5,45,3,6,5,3,2,2,5,9,3,9,5,4,NA,33,2,5,1,1,1,1,1,1,2,3,1,2,1,5,1,1,2,2,1,2,3.25,4,7.5,4.5,4.833333,5.714286,5.625,6.357143,10.5,45
28760,"ESS9e03_1",9,"17.02.2021","RS",1,NA,7,7,8,8,4,2,5,10,6,5,6,3,NA,NA,5,5,3,6,2,1,2,2,6,4,3,6,2,6,3,3,4,4,2,6,5.75,7.5,8.5,1.5,1.833333,4.428571,4.375,4.785714,NA,NA
28761,"ESS9e03_1",9,"17.02.2021","RS",5,120,5,4,3,1,1,2,8,7,7,5,5,6,NA,1,3,5,5,4,3,2,2,3,3,2,3,3,1,2,2,3,1,1,3,2,3.8,4,5.5,5.166667,3.5,5.142857,3.625,5.071429,10.5,120
28762,"ESS9e03_1",9,"17.02.2021","RS",5,600,6,5,0,0,0,5,4,10,7,8,5,5,NA,2,3,3,2,2,2,2,1,2,3,2,2,2,1,3,1,1,1,1,1,2,3.2,3,7.5,4.833333,5.166667,5.142857,5.125,6.071429,10.5,NA
28763,"ESS9e03_1",9,"17.02.2021","RS",5,240,4,2,5,2,1,3,1,8,4,9,4,3,NA,1,2,5,2,2,2,4,2,1,2,5,2,2,2,5,2,3,1,1,1,2,2,4.5,5,4.5,4.5,5.142857,6.125,5.214286,10.5,240
28764,"ESS9e03_1",9,"17.02.2021","RS",1,NA,10,9,NA,NA,NA,5,0,10,0,10,4,1,NA,2,5,6,1,4,1,1,4,1,6,4,3,NA,1,5,1,4,NA,3,1,6,1.666667,10,9.5,1.833333,2.5,4.083333,6.875,5.5,NA,NA
28765,"ESS9e03_1",9,"17.02.2021","RS",5,420,1,2,1,1,3,5,5,10,3,3,6,7,NA,NA,1,4,1,1,5,5,4,2,1,2,3,3,5,2,1,3,1,5,5,2,3,1,6,5.833333,4.833333,4.571429,2.125,4.214286,10.5,420
28766,"ESS9e03_1",9,"17.02.2021","RS",1,NA,4,2,0,0,1,2,0,10,5,0,7,7,NA,2,3,6,1,2,1,1,2,2,5,1,2,4,1,6,1,2,2,1,2,6,2.2,2,6,1.833333,3.5,5.571429,1.875,6.214286,NA,NA
28767,"ESS9e03_1",9,"17.02.2021","RS",3,NA,10,8,9,NA,NA,3,NA,10,0,5,5,5,NA,NA,4,6,1,5,1,5,3,2,5,4,2,5,4,6,1,3,2,1,2,5,0,9.5,9,2.166667,2.166667,4.714286,4.125,5.071429,7.5,NA
28768,"ESS9e03_1",9,"17.02.2021","RS",1,NA,0,0,0,0,2,5,0,10,0,4,5,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0,5,NA,NA,2,3.333333,NA,NA,NA
28769,"ESS9e03_1",9,"17.02.2021","RS",2,NA,4,4,4,4,4,NA,5,5,5,5,3,3,NA,1,2,4,2,3,2,3,3,3,4,4,3,3,2,4,3,4,2,2,2,4,4,4,4.5,3.5,4.166667,4.833333,5.125,4.785714,6,NA
28770,"ESS9e03_1",9,"17.02.2021","RS",1,NA,6,7,7,7,8,3,5,10,5,8,5,2,NA,NA,2,6,1,3,1,1,1,1,5,5,1,2,2,5,1,4,1,1,1,4,6.25,6.5,8.5,2.833333,3.833333,5.428571,5.875,5.928571,NA,NA
28771,"ESS9e03_1",9,"17.02.2021","RS",5,150,1,6,0,5,6,5,0,8,0,8,5,6,NA,2,4,5,1,3,3,4,2,2,2,2,2,3,3,3,2,2,2,2,2,1,3.2,0.5,7,5.5,3.833333,4.571429,4.625,5.214286,10.5,150
28772,"ESS9e03_1",9,"17.02.2021","RS",1,NA,0,9,6,0,3,5,1,10,2,10,3,4,NA,2,3,3,4,4,2,NA,NA,6,1,1,5,5,NA,NA,3,3,4,5,4,4,2.2,3,9.5,5,3.5,3.916667,5.625,3.5,NA,NA
28773,"ESS9e03_1",9,"17.02.2021","RS",3,NA,6,8,1,4,6,3,7,4,9,6,5,2,NA,1,2,4,2,4,1,3,1,2,4,3,1,1,2,5,5,5,1,1,2,3,5.6,3.5,6,3.5,4.5,5.571429,5.125,4.785714,7.5,NA
28774,"ESS9e03_1",9,"17.02.2021","RS",5,60,4,7,5,4,2,4,10,6,5,6,5,5,NA,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4.6,4.5,6.5,5.5,4.5,5.142857,4.375,5.357143,10.5,60
28775,"ESS9e03_1",9,"17.02.2021","RS",5,300,0,7,0,0,0,4,8,7,3,3,7,7,NA,2,2,3,2,2,2,2,5,4,3,2,4,4,1,5,3,2,5,2,5,2,3.2,0,7,4.166667,4.5,4,1.875,5.214286,10.5,300
28776,"ESS9e03_1",9,"17.02.2021","RS",2,NA,6,8,3,5,4,2,4,6,2,4,5,3,NA,1,5,4,2,3,2,5,2,1,5,5,3,4,1,5,3,4,1,3,2,4,3.4,4.5,7,2.833333,3.833333,4.857143,4.375,4.5,6,NA
28777,"ESS9e03_1",9,"17.02.2021","RS",2,NA,5,5,2,NA,NA,2,4,8,7,NA,NA,NA,NA,55,1,5,3,4,2,3,3,4,4,4,4,4,3,6,4,5,1,4,1,5,5.5,3.5,6.5,2.5,3.166667,5,6.5,3.785714,6,NA
28778,"ESS9e03_1",9,"17.02.2021","RS",1,NA,10,10,0,0,0,5,10,0,0,10,2,1,NA,1,6,6,1,6,1,1,1,1,6,1,1,6,1,6,1,1,1,1,1,1,2.4,5,5,3.166667,1.5,5.142857,7.375,6.5,NA,NA
28779,"ESS9e03_1",9,"17.02.2021","RS",1,NA,8,10,3,0,0,3,2,10,0,10,7,6,NA,55,3,2,1,2,2,2,2,5,2,1,4,3,1,3,1,3,4,2,2,3,0.5,5.5,10,4.833333,5.166667,4.571429,4.625,5.5,NA,NA
28780,"ESS9e03_1",9,"17.02.2021","RS",5,120,4,7,3,4,7,3,2,10,7,5,5,5,NA,2,1,3,2,3,2,4,2,3,3,2,1,3,3,3,5,5,2,1,2,3,5,3.5,8.5,4.5,4.5,5.285714,4.125,4.5,10.5,120
28781,"ESS9e03_1",9,"17.02.2021","RS",5,180,NA,5,0,NA,5,1,7,2,2,7,5,5,NA,1,2,5,1,3,1,1,1,1,3,1,1,1,1,5,3,3,1,1,1,2,4,0,3.5,4.166667,4.5,6.285714,4.875,5.928571,10.5,180
28782,"ESS9e03_1",9,"17.02.2021","RS",2,NA,4,3,1,0,2,4,1,9,2,6,4,2,NA,2,4,5,2,1,5,2,4,4,4,4,3,3,4,5,4,2,2,2,1,5,2,2.5,6,2.833333,4.5,3.571429,5.625,4.785714,6,NA
28783,"ESS9e03_1",9,"17.02.2021","RS",5,60,0,0,0,NA,NA,2,NA,8,8,1,7,6,NA,NA,2,5,2,5,2,2,3,2,1,3,2,5,2,6,3,5,1,3,4,1,8,0,4,4.833333,2.5,5.285714,1.875,4.785714,10.5,60
28784,"ESS9e03_1",9,"17.02.2021","RS",5,120,5,4,5,NA,NA,3,5,9,6,2,6,5,NA,NA,3,1,2,3,3,2,3,6,2,2,2,2,2,2,1,3,2,2,1,1,5.5,5,6.5,5.833333,5.5,4.285714,3.375,5.5,10.5,120
28785,"ESS9e03_1",9,"17.02.2021","RS",3,NA,0,0,0,0,2,3,3,10,0,6,4,4,NA,1,2,4,3,4,3,3,3,2,2,2,2,4,6,2,2,2,2,3,2,3,1.4,0,5,5.166667,3.5,5,4.875,4.5,7.5,NA
28786,"ESS9e03_1",9,"17.02.2021","RS",1,NA,5,5,5,5,2,2,5,6,2,5,5,NA,NA,55,5,3,3,1,2,4,2,2,5,3,3,4,4,5,4,3,3,2,3,5,3.5,5,5.5,2.5,4.833333,4.714286,4.166667,4.214286,NA,NA
28787,"ESS9e03_1",9,"17.02.2021","RS",1,NA,2,5,0,3,5,5,5,3,2,3,5,5,NA,2,3,3,2,3,1,2,3,2,3,3,2,2,2,3,1,1,1,1,2,3,4,1,4,4.5,4.833333,4.857143,3.625,5.928571,NA,NA
28788,"ESS9e03_1",9,"17.02.2021","RS",5,120,1,1,1,1,2,2,7,8,5,8,4,3,NA,1,3,6,2,4,3,5,2,3,5,2,3,5,4,5,5,5,2,2,2,4,3.4,1,4.5,2.833333,2.5,5,5.625,3.785714,10.5,120
28789,"ESS9e03_1",9,"17.02.2021","RS",5,210,2,3,2,3,3,NA,10,10,0,5,6,6,NA,1,2,5,2,4,1,5,1,1,1,1,1,2,2,2,2,5,2,2,2,2,3.6,2,6.5,5.833333,3.833333,6.166667,3.625,4.785714,10.5,210
28790,"ESS9e03_1",9,"17.02.2021","RS",4,30,10,9,8,6,4,2,5,10,5,7,4,5,NA,NA,1,5,1,1,1,1,2,2,5,1,1,1,1,5,2,1,2,2,1,4,5,9,9.5,2.833333,5.166667,5.857143,5.125,6.214286,9,30
28791,"ESS9e03_1",9,"17.02.2021","RS",1,NA,10,10,NA,NA,NA,2,10,10,5,10,5,6,NA,NA,5,5,3,3,1,1,1,1,6,4,3,NA,1,6,1,2,1,1,1,6,7.5,10,10,1.5,3.5,5.285714,5.375,5.785714,NA,NA
28792,"ESS9e03_1",9,"17.02.2021","RS",1,NA,6,6,2,5,6,3,5,10,7,2,5,7,NA,1,3,3,1,2,2,4,2,2,3,2,2,3,3,2,2,3,2,1,3,2,5,4,8,5.166667,4.833333,5.142857,2.625,5.214286,NA,NA
28793,"ESS9e03_1",9,"17.02.2021","RS",4,180,6,6,4,3,7,4,2,9,3,6,5,1,NA,55,6,3,3,2,2,6,4,5,NA,3,3,3,3,NA,5,4,3,5,3,NA,3.75,5,7.5,NA,4.833333,3.571429,5.125,3.357143,9,180
28794,"ESS9e03_1",9,"17.02.2021","RS",2,NA,0,3,0,0,2,3,10,5,3,3,7,2,NA,1,3,5,1,2,1,1,2,2,5,2,1,2,2,5,2,2,2,2,1,2,3.4,0,4,3.5,4.5,5.285714,4.125,5.928571,6,NA
28795,"ESS9e03_1",9,"17.02.2021","RS",1,NA,9,8,5,0,7,3,10,10,0,0,6,6,NA,1,5,2,4,3,2,4,5,4,4,2,3,3,2,6,2,3,2,2,1,5,3.8,7,9,2.5,4.833333,4.142857,2.625,4.642857,NA,NA
28796,"ESS9e03_1",9,"17.02.2021","RS",4,60,5,5,3,3,5,3,3,8,3,5,4,6,NA,55,4,6,5,4,6,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,3.5,4,6.5,6.166667,3.5,4.714286,4.375,5.642857,9,60
28797,"ESS9e03_1",9,"17.02.2021","RS",1,NA,NA,NA,0,NA,NA,NA,NA,10,5,NA,5,2,NA,1,2,6,5,2,1,2,2,2,6,3,1,2,1,6,2,2,NA,2,1,3,3.5,0,10,2.5,4.166667,5.5,5.166667,5.357143,NA,NA
28798,"ESS9e03_1",9,"17.02.2021","RS",1,NA,3,3,1,1,5,3,7,1,1,2,6,6,NA,1,3,3,1,3,4,3,6,4,3,4,6,2,2,4,3,4,2,4,3,4,3.2,2,2,3.833333,4.833333,3.714286,2.625,4.214286,NA,NA
28799,"ESS9e03_1",9,"17.02.2021","RS",5,190,10,10,8,8,8,2,10,8,5,4,5,3,NA,1,3,5,2,2,2,2,2,2,4,3,2,2,2,5,2,3,2,1,2,4,6.6,9,9,3.166667,4.5,5.142857,4.375,5.5,10.5,190
